pvalue,GO
3.887366e-08,GO:0005886; GO:0005905; GO:0006897; GO:0015031; GO:0030125
0.1925895,GO:0005783; GO:0006888; GO:0006890; GO:0030134; GO:0030173; GO:0030176; GO:0033116
1.274332e-13,GO:0005654; GO:0005798; GO:0005802; GO:0006897; GO:0008289; GO:0016020; GO:0030136; GO:0030276; GO:0048471
0.000556539,GO:0004177; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0008233; GO:0008235; GO:0030145; GO:0030496; GO:0097718
1.068761e-26,GO:0001650; GO:0004842; GO:0005829; GO:0007283; GO:0030154
9.896072e-09,GO:0005669; GO:0005737; GO:0007275; GO:0030154; GO:0046982
0.1700211,GO:0001650; GO:0005634; GO:0005730; GO:0005737; GO:0008017; GO:0014069; GO:0030054; GO:0030165; GO:0030425; GO:0031122; GO:0035372; GO:0043025; GO:0043197; GO:0043198; GO:0044877; GO:0045184; GO:0097110; GO:1902897
0.001584414,GO:0000139; GO:0005524; GO:0005654; GO:0005794; GO:0016021; GO:0016301; GO:0016773; GO:0030166; GO:0046872
5.206084e-11,GO:0005739; GO:0005759; GO:0008453; GO:0009436; GO:0019265; GO:0019481; GO:0030170; GO:0045429; GO:0046487; GO:0047305
9.034108e-25,GO:0000139; GO:0000981; GO:0005654; GO:0005794; GO:0006891; GO:0030173
1.486684e-11,GO:0000139; GO:0006493; GO:0008375; GO:0016021; GO:0016266; GO:0030145; GO:0030173; GO:0047223
6.30802e-10,GO:0005085; GO:0005654; GO:0005737; GO:0005829; GO:0016477; GO:0030027; GO:0030032; GO:0030175; GO:0030334; GO:0030676; GO:0032587; GO:0035023; GO:0035556; GO:0042802; GO:0046847
0.001572357,GO:0006072; GO:0006127; GO:0008643; GO:0015169; GO:0015760; GO:0015794; GO:0030176; GO:0035435; GO:0061513
1.350085e-19,GO:0003923; GO:0005789; GO:0016020; GO:0016255; GO:0030176; GO:0030182; GO:0031410; GO:0042765; GO:0051402
3.14179e-27,GO:0005178; GO:0005201; GO:0005576; GO:0005615; GO:0007155; GO:0008201; GO:0030036; GO:0030199; GO:0031012; GO:0032963; GO:0048251; GO:0062023; GO:0070062; GO:0098633
3.208305e-06,GO:0002063; GO:0005576; GO:0009954; GO:0016021; GO:0016757; GO:0030206; GO:0030279; GO:0031667; GO:0032580; GO:0045880; GO:0046872; GO:0047238; GO:0050510; GO:0051216; GO:0051923; GO:0060349
8.44142e-05,GO:0003712; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006366; GO:0007586; GO:0008127; GO:0030224; GO:0046872
8.784308e-09,GO:0004129; GO:0005751; GO:0006123; GO:0009060; GO:0030234
0.01685449,GO:0005509; GO:0005861; GO:0005865; GO:0006874; GO:0006937; GO:0007005; GO:0007498; GO:0030239; GO:0030240; GO:0045214; GO:0046716; GO:0048644
5.709011e-18,GO:0005509; GO:0005737; GO:0005783; GO:0005789; GO:0005790; GO:0005840; GO:0006457; GO:0007568; GO:0030246; GO:0030424; GO:0032839; GO:0032991; GO:0034185; GO:0035255; GO:0042470; GO:0043025; GO:0043197; GO:0044233; GO:0044322; GO:0048488; GO:0051082; GO:0072583; GO:0098978; GO:0099055; GO:0099059
0.006460276,GO:0005789; GO:0005886; GO:0006814; GO:0015293; GO:0016021; GO:0030282; GO:0051216
4.48247e-28,GO:0003341; GO:0005524; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0036156; GO:0045503; GO:0045505; GO:0051959
9.141243e-08,GO:0001967; GO:0005769; GO:0005770; GO:0005783; GO:0005789; GO:0008284; GO:0016020; GO:0030176; GO:0030307; GO:0030433; GO:0030968; GO:0030970; GO:0044322; GO:1904153; GO:1904380
1.011889e-10,GO:0000139; GO:0005783; GO:0005794; GO:0006486; GO:0008376; GO:0008378; GO:0008532; GO:0016021; GO:0030311; GO:0047224
1.31643e-18,GO:0003939; GO:0006000; GO:0006061; GO:0006062; GO:0006116; GO:0006735; GO:0008270; GO:0030317; GO:0031514; GO:0031966; GO:0032991; GO:0042802; GO:0046370; GO:0051160; GO:0051287; GO:0070062
5.157948e-06,GO:0005178; GO:0005856; GO:0005912; GO:0008092; GO:0019901; GO:0030334; GO:0031032; GO:0045785; GO:2000146
0.002929807,GO:0005096; GO:0005737; GO:0005829; GO:0007165; GO:0030336; GO:0048365; GO:0051056
0.9020504,GO:0001510; GO:0003723; GO:0005634; GO:0005737; GO:0008171; GO:0008173; GO:0030422; GO:0034587; GO:0043186; GO:0046872
5.384959e-13,GO:0000027; GO:0005730; GO:0005737; GO:0007219; GO:0030424
6.510885e-12,GO:0005737; GO:0007165; GO:0007399; GO:0007411; GO:0030424; GO:1902902
4.190038e-34,GO:0007399; GO:0016021; GO:0030054; GO:0030425; GO:0045211; GO:0050811; GO:0060077; GO:0097112; GO:1905702
1.415611e-14,GO:0004842; GO:0005783; GO:0005789; GO:0016021; GO:0016567; GO:0030433; GO:0046872
0.01977455,GO:0001646; GO:0007165; GO:0016021; GO:0030308; GO:0030435
2.159483e-17,GO:0002098; GO:0003924; GO:0005525; GO:0005737; GO:0005739; GO:0030488; GO:0048568
4.83368e-15,GO:0004181; GO:0005634; GO:0005829; GO:0008270; GO:0015631; GO:0030496; GO:0035608; GO:0035611; GO:0051607; GO:0072686
2.036809e-07,GO:0001527; GO:0005201; GO:0005509; GO:0005576; GO:0030023; GO:0030198; GO:0030326; GO:0030501; GO:0031012; GO:0035583; GO:0043010; GO:0045669; GO:0048048; GO:0060346; GO:0062023
0.005686416,GO:0000086; GO:0005737; GO:0009953; GO:0016567; GO:0019005; GO:0030282; GO:0030513; GO:0031146
0.1120481,GO:0005634; GO:0005654; GO:0005829; GO:0030544; GO:0045171
1.140962e-21,GO:0005086; GO:0010923; GO:0016021; GO:0030658; GO:0032012
2.051151e-08,GO:0005509; GO:0005544; GO:0005886; GO:0005938; GO:0010828; GO:0030659; GO:0031340; GO:0032587; GO:0032869; GO:0038028; GO:0065002; GO:0090314
3.581805e-09,GO:0000139; GO:0005765; GO:0005886; GO:0006509; GO:0010008; GO:0030660; GO:0031293; GO:0033619; GO:0042500; GO:0042803; GO:0050776; GO:0071458; GO:0071556
8.770742e-11,GO:0005794; GO:0006886; GO:0008089; GO:0016192; GO:0030123; GO:0030665; GO:0048490; GO:0097708; GO:1904115
1.644402e-48,GO:0005654; GO:0005737; GO:0005813; GO:0005814; GO:0005829; GO:0010457; GO:0019901; GO:0019904; GO:0030674; GO:0033365; GO:0070062
1.092225e-07,GO:0000470; GO:0003723; GO:0003730; GO:0005730; GO:0030686; GO:0032880; GO:0042981; GO:0048027; GO:2000772
4.958801e-17,GO:0004674; GO:0005524; GO:0005654; GO:0005829; GO:0016787; GO:0030490; GO:0030688; GO:0034708; GO:0042274; GO:0046872; GO:2000234
8.362558e-15,GO:0005768; GO:0005769; GO:0005829; GO:0006897; GO:0010008; GO:0016020; GO:0016197; GO:0017137; GO:0030904; GO:0034058; GO:0042147; GO:0043231; GO:0044354; GO:0046872; GO:0048549; GO:0090160; GO:1901981
2.743688e-08,GO:0003713; GO:0004402; GO:0005634; GO:0005654; GO:0030914; GO:0043966; GO:0046982; GO:0051457
5.309195e-09,GO:0004843; GO:0005737; GO:0005829; GO:0016236; GO:0016579; GO:0030433; GO:0030968; GO:0035523; GO:0035871; GO:0046872; GO:0070536; GO:0071108; GO:1904265; GO:1990167; GO:1990168
1.754265e-21,GO:0005737; GO:0005813; GO:0005930; GO:0009636; GO:0010629; GO:0030991; GO:0032496; GO:0035721; GO:0036064; GO:0043065; GO:0043280; GO:0045019; GO:0060271; GO:0061512; GO:0071333; GO:0071356; GO:0090200; GO:0097421; GO:0097756; GO:1901555; GO:1905705; GO:1990830
1.399307e-25,GO:0005524; GO:0005813; GO:0006281; GO:0006310; GO:0006338; GO:0007049; GO:0031011; GO:0051301
3.201473e-10,GO:0005178; GO:0005201; GO:0005576; GO:0005615; GO:0007155; GO:0008201; GO:0030036; GO:0030199; GO:0031012; GO:0032963; GO:0048251; GO:0062023; GO:0070062; GO:0098633
0.06806324,GO:0000166; GO:0003735; GO:0005762; GO:0006412; GO:0006417; GO:0031047; GO:0032543
2.259074e-25,GO:0005524; GO:0005737; GO:0005739; GO:0006986; GO:0016226; GO:0016887; GO:0030218; GO:0031072; GO:0034605; GO:0034620; GO:0042026; GO:0042623; GO:0044183; GO:0045646; GO:0045647; GO:0051082; GO:0051085; GO:0051787; GO:1902037; GO:1903707
0.03688719,GO:0000776; GO:0005643; GO:0006406; GO:0017056; GO:0031080; GO:0072006
0.001306715,GO:0001934; GO:0002092; GO:0005634; GO:0005886; GO:0005905; GO:0006511; GO:0007165; GO:0015031; GO:0031143; GO:0031410; GO:0045746
0.006426851,GO:0005654; GO:0005680; GO:0005829; GO:0006511; GO:0007049; GO:0031145; GO:0031625; GO:0031915; GO:0045773; GO:0050775; GO:0051301; GO:0070979; GO:0090129; GO:1901990
4.656808e-06,GO:0006974; GO:0016567; GO:0019005; GO:0030332; GO:0031145; GO:0031146; GO:0031571
3.822093e-21,GO:0005509; GO:0005544; GO:0005887; GO:0006869; GO:0006897; GO:0008429; GO:0031210; GO:0031227; GO:0031234; GO:0035091; GO:0042802; GO:0044232; GO:0061817; GO:0140268
8.856463e-18,GO:0005829; GO:0005856; GO:0007416; GO:0008092; GO:0030054; GO:0030175; GO:0030425; GO:0030676; GO:0031234; GO:0035023; GO:0043197; GO:0048365; GO:0048813; GO:0098890; GO:0098942; GO:0098974; GO:0098978; GO:1905606
0.0001775327,GO:0005739; GO:0005746; GO:0005759; GO:0009060; GO:0031305; GO:0031966; GO:0032592; GO:0032780; GO:0032977; GO:0032979; GO:0032981; GO:0032991; GO:0033615; GO:0033617; GO:0042803; GO:0051205; GO:0051262; GO:0051354; GO:0055114; GO:0065003; GO:0070125; GO:0070126; GO:0097177
0.007103862,GO:0005856; GO:0005886; GO:0005938; GO:0006897; GO:0006914; GO:0008289; GO:0031410
2.316862e-10,GO:0005886; GO:0006511; GO:0006858; GO:0015031; GO:0016567; GO:0031410; GO:0031625; GO:0042802; GO:0045746; GO:0070062; GO:0140112; GO:1903561; GO:1990756; GO:1990763
0.0001623291,GO:0001666; GO:0005634; GO:0005829; GO:0008198; GO:0019899; GO:0031418; GO:0031543; GO:0043065; GO:0043433; GO:0045765; GO:0051344; GO:0071731; GO:1901216; GO:1905290
1.00179e-30,GO:0005089; GO:0005523; GO:0005524; GO:0006468; GO:0007275; GO:0007527; GO:0016301; GO:0019901; GO:0031430; GO:0035023; GO:0036309; GO:0045214; GO:0046872
5.170843e-12,GO:0000082; GO:0004842; GO:0005262; GO:0005829; GO:0006511; GO:0016032; GO:0019005; GO:0031146; GO:0031461; GO:0031466; GO:0031625; GO:0038023; GO:0038128; GO:0043161; GO:0043687; GO:0097193
0.3767946,GO:0005634; GO:0005874; GO:0005930; GO:0007286; GO:0015630; GO:0030030; GO:0031514
0.0001781126,GO:0005737; GO:0005829; GO:0005930; GO:0031514; GO:0036126; GO:0051082; GO:0051085; GO:0051087; GO:0097224; GO:1904158
0.0005631719,GO:0005178; GO:0005615; GO:0005634; GO:0005886; GO:0006457; GO:0007155; GO:0031594; GO:0036098; GO:0051082; GO:0060250; GO:0090129; GO:2001046
1.11581e-18,GO:0001891; GO:0003924; GO:0005525; GO:0005769; GO:0006886; GO:0019003; GO:0031623; GO:0032482; GO:0032588; GO:0032869; GO:0036186; GO:0043001; GO:0045055; GO:0045335; GO:0048193; GO:0060100; GO:0090382
6.110354e-05,GO:0000151; GO:0000209; GO:0005737; GO:0006511; GO:0031624; GO:0032436; GO:0046872; GO:0061630
1.89441e-23,GO:0000209; GO:0005634; GO:0005654; GO:0005925; GO:0016604; GO:0031625; GO:0034450; GO:0046872; GO:0061630
0.07604614,GO:0000002; GO:0004645; GO:0005829; GO:0006206; GO:0006213; GO:0009032; GO:0016154; GO:0031641; GO:0042803; GO:0051969; GO:1905333
0.0001797176,GO:0001654; GO:0005634; GO:0005654; GO:0007367; GO:0016567; GO:0030162; GO:0031648; GO:0042067; GO:0042308; GO:0042802; GO:0042803; GO:0043065; GO:0045879; GO:0046330; GO:0048592; GO:0051865; GO:1901044
1.964127e-12,GO:0001659; GO:0005764; GO:0005768; GO:0005769; GO:0005886; GO:0031651; GO:0031699; GO:0043588; GO:0051443; GO:0060613; GO:0071878; GO:0090327; GO:0120163
9.052561e-10,GO:0000398; GO:0001933; GO:0003723; GO:0005634; GO:0005654; GO:0005829; GO:0007275; GO:0016607; GO:0031665; GO:0032088; GO:0032688; GO:0032717; GO:0032720; GO:0034122; GO:0045087; GO:0060339; GO:0071013; GO:0071222; GO:0071347; GO:0071356
9.762973e-09,GO:0005634; GO:0006355; GO:0008270; GO:0031674; GO:0043565
1.120867e-07,GO:0000278; GO:0000922; GO:0005509; GO:0005813; GO:0005814; GO:0006289; GO:0007099; GO:0008017; GO:0031683; GO:0032391; GO:0032795; GO:0034605; GO:0051301
0.105332,GO:0001659; GO:0005764; GO:0005769; GO:0005886; GO:0031651; GO:0031699; GO:0043588; GO:0051443; GO:0060613; GO:0071878; GO:0090327; GO:0120163
0.01017134,GO:0005765; GO:0005794; GO:0006487; GO:0006874; GO:0010008; GO:0016021; GO:0031901; GO:0031902; GO:0032472; GO:0032588; GO:0035751; GO:0043231
0.001824452,GO:0000815; GO:0005771; GO:0005829; GO:0015031; GO:0031902; GO:0032509; GO:0045324
4.533439e-13,GO:0004142; GO:0004307; GO:0005789; GO:0005794; GO:0006646; GO:0016021; GO:0016780; GO:0031965; GO:0046872
0.0007956994,GO:0004386; GO:0005524; GO:0005634; GO:0019843; GO:0032047; GO:0035770; GO:0042645; GO:1902775
4.043926e-70,GO:0000086; GO:0005813; GO:0005814; GO:0005829; GO:0005929; GO:0007099; GO:0010389; GO:0016579; GO:0032053; GO:0032465; GO:0032991; GO:0045724; GO:0051298; GO:0097711; GO:1902018
5.005768e-06,GO:0002040; GO:0004843; GO:0005737; GO:0008234; GO:0010803; GO:0016055; GO:0032088; GO:0045087; GO:0050728; GO:0060828; GO:0070431; GO:1990108
6.353381e-17,GO:0005739; GO:0005778; GO:0005811; GO:0009409; GO:0016021; GO:0031966; GO:0032094; GO:0090140
0.07662988,GO:0000785; GO:0003690; GO:0005634; GO:0005654; GO:0032116; GO:0034088; GO:0051301; GO:0071921; GO:0090694
1.116217e-07,GO:0003867; GO:0005739; GO:0005759; GO:0005829; GO:0009450; GO:0030170; GO:0032144; GO:0032145; GO:0034386; GO:0042135; GO:0042803; GO:0046872; GO:0047298; GO:0048148; GO:0051537
1.073906e-26,GO:0004674; GO:0004709; GO:0005524; GO:0005737; GO:0006979; GO:0023014; GO:0031098; GO:0032147; GO:0046777
9.856328e-11,GO:0000151; GO:0005886; GO:0010225; GO:0010332; GO:0030308; GO:0031624; GO:0032182; GO:0043065; GO:0045116; GO:0048471; GO:0051443; GO:0097602; GO:2000134
0.00301476,GO:0005615; GO:0008283; GO:0009301; GO:0015030; GO:0016926; GO:0030576; GO:0032183; GO:0070140
6.483056e-31,GO:0005802; GO:0032367; GO:0055037
0.5021685,GO:0005789; GO:0005794; GO:0006665; GO:0008203; GO:0016021; GO:0016125; GO:0032366; GO:0032383; GO:0032541; GO:0090181; GO:0097036
8.716307e-30,GO:0000775; GO:0005929; GO:0010824; GO:0030154; GO:0032402; GO:0034451; GO:0035721; GO:0035735; GO:0050953; GO:0060271; GO:0060287; GO:0070121; GO:0090317
1.004574e-08,GO:0003774; GO:0003779; GO:0004674; GO:0005524; GO:0005737; GO:0007601; GO:0007605; GO:0016459; GO:0032426; GO:0050896; GO:0090103
3.698076e-25,GO:0001654; GO:0003924; GO:0005525; GO:0005794; GO:0006886; GO:0007420; GO:0032482; GO:0034389; GO:0043009
0.0001115014,GO:0000122; GO:0005634; GO:0005654; GO:0008284; GO:0009792; GO:0010950; GO:0017053; GO:0019899; GO:0032496; GO:0032755; GO:0045087; GO:0045944
2.16821e-06,GO:0005548; GO:0005789; GO:0005886; GO:0008526; GO:0016021; GO:0032541; GO:0035091; GO:0035774; GO:0043559; GO:0140268
1.642392e-20,GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0007275; GO:0032543
8.845226e-10,GO:0005509; GO:0005615; GO:0031410; GO:0032579
1.673436e-18,GO:0000139; GO:0005759; GO:0005829; GO:0016021; GO:0030206; GO:0032580; GO:0046872; GO:0047238; GO:0050510
0.4304327,GO:0001916; GO:0002576; GO:0005576; GO:0005929; GO:0016020; GO:0023030; GO:0031093; GO:0032729; GO:0050870; GO:0070062; GO:2000568
0.06221005,GO:0005887; GO:0007186; GO:0008188; GO:0015629; GO:0031628; GO:0032870; GO:0043408; GO:0045761; GO:2000479
8.722561e-09,GO:0000122; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0007623; GO:0032922; GO:0042752; GO:0046983; GO:0048813
1.094235e-05,GO:0005794; GO:0005829; GO:0008289; GO:0015248; GO:0016020; GO:0032934; GO:0043231
6.352111e-08,GO:0003779; GO:0005829; GO:0005856; GO:0005925; GO:0019904; GO:0021799; GO:0021869; GO:0030177; GO:0032956; GO:0043015; GO:0045665; GO:0060070; GO:0070507
8.2447e-08,GO:0005743; GO:0005747; GO:0016021; GO:0016491; GO:0032981
2.243446e-46,GO:0005634; GO:0005737; GO:0005794; GO:0007005; GO:0018022; GO:0018025; GO:0031072; GO:0032991
1.02764e-09,GO:0005789; GO:0005886; GO:0015721; GO:0016021; GO:0032991; GO:0042803; GO:0046982
0.001878045,GO:0000139; GO:0003924; GO:0005525; GO:0005789; GO:0015031; GO:0016192; GO:0033116
8.815622e-09,GO:0000381; GO:0001745; GO:0003729; GO:0005634; GO:0005703; GO:0033119; GO:0036099; GO:0043565; GO:0045727; GO:0048027; GO:0048477; GO:1990904
0.09149269,GO:0005507; GO:0031305; GO:0032991; GO:0033132; GO:0055065
4.062169e-09,GO:0002931; GO:0003676; GO:0005634; GO:0005737; GO:0006979; GO:0007614; GO:0008597; GO:0031987; GO:0033173; GO:0042802; GO:0043666; GO:0048741; GO:0070884; GO:0070885
0.05730147,GO:0001682; GO:0004526; GO:0005730; GO:0030681; GO:0033204
0.2641638,GO:0001732; GO:0002191; GO:0003723; GO:0003743; GO:0005852; GO:0006413; GO:0016282; GO:0033290; GO:0098808
0.0005543049,GO:0004161; GO:0004311; GO:0004337; GO:0005829; GO:0006695; GO:0006720; GO:0033384; GO:0033386; GO:0042802; GO:0045337; GO:0045540; GO:0046872
0.3115655,GO:0005739; GO:0005759; GO:0009055; GO:0022904; GO:0033539
0.01122467,GO:0000502; GO:0002098; GO:0005737; GO:0006368; GO:0008023; GO:0033588; GO:0043248; GO:0061133
0.007039658,GO:0003729; GO:0005829; GO:0007264; GO:0010494; GO:0034063; GO:0045087; GO:0051028; GO:0051260; GO:0062029; GO:1990904
6.129383e-19,GO:0005096; GO:0005764; GO:0005765; GO:0005829; GO:0032007; GO:0034198; GO:0035556; GO:0044877; GO:0048471; GO:1904262; GO:1990130
2.307656e-14,GO:0005509; GO:0005743; GO:0006851; GO:0015369; GO:0016021; GO:0034214; GO:0043022; GO:0051260; GO:0051560; GO:0099093
3.175044e-13,GO:0001018; GO:0003899; GO:0005739; GO:0005759; GO:0006390; GO:0032991; GO:0034245; GO:0042645; GO:0043565
3.52722e-08,GO:0003779; GO:0005524; GO:0005634; GO:0005737; GO:0005885; GO:0030479; GO:0034314; GO:0035861; GO:0042995; GO:0045944; GO:1905168
2.295417e-13,GO:0001735; GO:0005764; GO:0005886; GO:0008555; GO:0030327; GO:0030328; GO:0030329; GO:0034361; GO:0070062
1.430704e-11,GO:0003723; GO:0005634; GO:0005730; GO:0006364; GO:0030687; GO:0034399; GO:0042273
1.228123e-30,GO:0001578; GO:0001750; GO:0001895; GO:0001917; GO:0005813; GO:0005874; GO:0005929; GO:0008017; GO:0034451; GO:0036064; GO:0042803; GO:0046548; GO:0050908; GO:0060060; GO:0060271; GO:1903564
1.158908e-13,GO:0005254; GO:0005634; GO:0005783; GO:0005794; GO:0034707
3.177519e-09,GO:0005245; GO:0005246; GO:0005891; GO:0006816; GO:0034765; GO:0046872; GO:1990314
2.564747e-13,GO:0005634; GO:0005730; GO:0005737; GO:0016020; GO:0016567; GO:0031464; GO:0032463; GO:0034766; GO:0043161; GO:0046872; GO:0090073
1.225934e-09,GO:0000122; GO:0000182; GO:0000183; GO:0005654; GO:0005720; GO:0005730; GO:0006306; GO:0034773; GO:0036124; GO:0043967; GO:0051260; GO:0080182; GO:0098532; GO:1903580
0.0002534726,GO:0005576; GO:0005634; GO:0005794; GO:0005829; GO:0006814; GO:0034774; GO:0042632; GO:0043312; GO:1904813
1.421834e-13,GO:0005794; GO:0016021; GO:0030140; GO:0034975; GO:0045494; GO:0060041; GO:0072546
8.443086e-05,GO:0004222; GO:0031314; GO:0033615; GO:0034982; GO:0046872
7.70756e-14,GO:0005089; GO:0005886; GO:0030335; GO:0035023
2.025223e-38,GO:0005634; GO:0006325; GO:0006355; GO:0008270; GO:0035064
6.808035e-29,GO:0003714; GO:0005634; GO:0005737; GO:0006355; GO:0008270; GO:0019904; GO:0030336; GO:0035064; GO:0043197; GO:0043198; GO:0047485; GO:0051491; GO:0060999; GO:0070491; GO:0070577; GO:0098815; GO:1902897; GO:1902952
2.816442e-05,GO:0000932; GO:0003723; GO:0005654; GO:0005794; GO:0009267; GO:0031047; GO:0032507; GO:0035068; GO:0035195; GO:0035278; GO:0043231; GO:0048471; GO:0060090; GO:0060213; GO:1900153
8.309582e-07,GO:0003677; GO:0005634; GO:0005654; GO:0007275; GO:0008270; GO:0031519; GO:0035102; GO:0070317
0.3128607,GO:0000977; GO:0000981; GO:0005634; GO:0007389; GO:0035115; GO:0035116; GO:0042981; GO:0048701
2.637641e-48,GO:0005634; GO:0005737; GO:0006338; GO:0006355; GO:0019919; GO:0034969; GO:0035241; GO:0035242; GO:0042054
0.0002384519,GO:0005802; GO:0016020; GO:0030165; GO:0030425; GO:0030672; GO:0035254; GO:0043001
3.402198e-18,GO:0005783; GO:0005789; GO:0007084; GO:0007417; GO:0016020; GO:0019888; GO:0030176; GO:0035307; GO:0042326; GO:0043066; GO:0050790; GO:0051301; GO:0051721
1.413299e-14,GO:0001726; GO:0005881; GO:0008017; GO:0030659; GO:0035371; GO:0042803; GO:0046872; GO:0051010; GO:1900006
7.037599e-18,GO:0005737; GO:0016567; GO:0035556
3.934471e-16,GO:0005829; GO:0016567; GO:0035556; GO:0043687
0.007399969,GO:0003677; GO:0003700; GO:0004386; GO:0005524; GO:0005654; GO:0035562; GO:0043231; GO:0045892
0.007790461,GO:0003924; GO:0005525; GO:0005793; GO:0005886; GO:0006886; GO:0032482; GO:0035577; GO:0035579; GO:0043312
8.680592e-38,GO:0004560; GO:0005576; GO:0005615; GO:0005764; GO:0005788; GO:0006004; GO:0009617; GO:0016139; GO:0035578; GO:0043312; GO:0043687; GO:0044267; GO:0070062; GO:2000535
0.3197571,GO:0001527; GO:0005201; GO:0005509; GO:0005576; GO:0030326; GO:0030501; GO:0031012; GO:0035108; GO:0035583; GO:0043010; GO:0045669; GO:0048048; GO:0060346; GO:0062023
1.541707e-10,GO:0004181; GO:0005794; GO:0005814; GO:0005829; GO:0008270; GO:0015631; GO:0035608; GO:0035609; GO:0035610; GO:0036064; GO:0051607
5.071101e-05,GO:0005634; GO:0005737; GO:0005844; GO:0006396; GO:0017022; GO:0032967; GO:0035613; GO:0045727; GO:0048027; GO:1902416; GO:1990825; GO:1990904
7.840738e-06,GO:0005737; GO:0005829; GO:0006002; GO:0006094; GO:0006111; GO:0016208; GO:0016311; GO:0030308; GO:0035690; GO:0042132; GO:0045820; GO:0046580; GO:0046872; GO:0048029; GO:0051289; GO:0071286
9.987486e-05,GO:0005524; GO:0005737; GO:0005739; GO:0006123; GO:0007005; GO:0016887; GO:0031966; GO:0035694
4.907449e-11,GO:0015280; GO:0016021; GO:0016324; GO:0030659; GO:0035725
5.969436e-34,GO:0002089; GO:0003729; GO:0005737; GO:0007283; GO:0010608; GO:0035770; GO:0070306
3.411743e-11,GO:0005737; GO:0005856; GO:0005911; GO:0005912; GO:0005923; GO:0007283; GO:0030030; GO:0030154; GO:0035869
2.951745e-32,GO:0001736; GO:0001822; GO:0003279; GO:0003281; GO:0007507; GO:0016021; GO:0021549; GO:0035869; GO:0042733; GO:0060021; GO:0060271; GO:0060976; GO:1904491
0.0009447749,GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0008097; GO:0035928
1.044398e-38,GO:0005634; GO:0005681; GO:0005737; GO:0007275; GO:0017070; GO:0033120; GO:0036002; GO:0045292; GO:0046872
7.608697e-18,GO:0005814; GO:0030030; GO:0036064
6.866554e-21,GO:0000086; GO:0000242; GO:0000922; GO:0005813; GO:0005814; GO:0005829; GO:0010389; GO:0036064; GO:0045177; GO:0051301; GO:0071539; GO:0097711
0.1397558,GO:0007219; GO:0007389; GO:0008375; GO:0008593; GO:0030173; GO:0031101; GO:0033829; GO:0036066; GO:0045665; GO:0046872; GO:0055016
1.165661e-23,GO:0005886; GO:0009755; GO:0016021; GO:0016500; GO:0019395; GO:0032024; GO:0036099; GO:0042593; GO:0046872; GO:0070328
6.795983e-07,GO:0003341; GO:0005930; GO:0030317; GO:0031514; GO:0036126
1.551953e-07,GO:0004842; GO:0005634; GO:0005654; GO:0008584; GO:0016567; GO:0036126; GO:0046872
2.148963e-29,GO:0004843; GO:0005737; GO:0005829; GO:0016579; GO:0035871; GO:0036459; GO:0044313; GO:0050821; GO:0051898; GO:0071108; GO:1990167
0.9968155,GO:0004383; GO:0005524; GO:0005525; GO:0005887; GO:0006468; GO:0019934; GO:0038023
1.302163e-24,GO:0003677; GO:0005654; GO:0005737; GO:0007049; GO:0016567; GO:0016740; GO:0040008; GO:0046872; GO:0051301
8.972043e-13,GO:0001228; GO:0005634; GO:0006914; GO:0008219; GO:0035071; GO:0040034; GO:0043565; GO:0045944; GO:0048477
1.769837e-12,GO:0005737; GO:0007283; GO:0007608; GO:0030154; GO:0042048; GO:0097225; GO:0097730; GO:1902093; GO:1905516; GO:1990834
4.863032e-24,GO:0005509; GO:0005634; GO:0005829; GO:0005886; GO:0006897; GO:0016020; GO:0030132; GO:0042059; GO:0045296; GO:0061024
0.5390214,GO:0000777; GO:0005604; GO:0007155; GO:0007275; GO:0008360; GO:0042127; GO:2000270
0.0001846177,GO:0005739; GO:0005741; GO:0008131; GO:0009967; GO:0016021; GO:0042135; GO:0042420; GO:0042428; GO:0042443; GO:0050660; GO:0051378
2.24377e-06,GO:0007216; GO:0007405; GO:0016787; GO:0019369; GO:0022008; GO:0042136; GO:0043196; GO:0045211; GO:0046340; GO:0046872; GO:0071926; GO:0098921; GO:0099055
1.383138e-06,GO:0005769; GO:0005829; GO:0005886; GO:0015031; GO:0031901; GO:0042147; GO:0071203
6.303587e-19,GO:0005737; GO:0005886; GO:0007465; GO:0008293; GO:0008595; GO:0019730; GO:0042169; GO:0042461; GO:0045500; GO:0046578
3.483072e-16,GO:0005730; GO:0016235; GO:0030496; GO:0042254
2.528094e-05,GO:0003723; GO:0005634; GO:0005730; GO:0019843; GO:0030686; GO:0042254; GO:0042274
0.6291156,GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0015934; GO:0042255
0.009624838,GO:0005739; GO:0005762; GO:0008168; GO:0009383; GO:0031167; GO:0042256; GO:0070131; GO:0070181
5.153416e-05,GO:0000027; GO:0000463; GO:0005730; GO:0008097; GO:0042273; GO:1901796; GO:1902570
0.9630243,GO:0005789; GO:0006487; GO:0006488; GO:0006490; GO:0016021; GO:0042281; GO:0046527
0.0003885982,GO:0004721; GO:0005509; GO:0005829; GO:0006470; GO:0042383
