"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"12323","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12324","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12325","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12326","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12327","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12328","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943090,30006276,"XM_022438125.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12329","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12330","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12331","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12332","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943091,30006276,"XM_022438124.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like",NA,NA,NA,NA
"12333","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12334","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",3e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12335","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943087,30006276,"XM_022438123.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like",NA,NA,NA,NA
"12336","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12337","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12338","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12339","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",6e-28,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12340","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12341","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12342","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12343","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12344","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12345","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
"12346","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like","GO:0003951; GO:0004143; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006654; GO:0007205; GO:0014069; GO:0016607; GO:0030027; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0090216; GO:0098978","diacylglycerol metabolic process [GO:0046339]; glycerolipid metabolic process [GO:0046486]; intracellular signal transduction [GO:0035556]; lipid phosphorylation [GO:0046834]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity [GO:0090216]; protein kinase C-activating G protein-coupled receptor signaling pathway [GO:0007205]","cytoplasm [GO:0005737]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]","ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; metal ion binding [GO:0046872]; NAD+ kinase activity [GO:0003951]"
